molecule_chembl_id,canonical_smiles,standard_value
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,220.0
CHEMBL75274,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,300.0
CHEMBL424707,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,150.0
CHEMBL386423,c1ccc2c(NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,140.0
CHEMBL3815015,COc1ccc2nc3c(c(NCCCCCCCCCNc4c5c(nc6ccc(OC)cc46)CCCC5)c2c1)CCCC3,160.0
CHEMBL3814548,CCOC1CCc2nc3cc(Cl)ccc3c(NCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCC(OCC)C4)c2C1,160.0
CHEMBL3819228,Clc1ccc2c(NCCNc3cc(Cl)nc(Cl)n3)ccnc2c1,50.0
CHEMBL3818183,Clc1ccc2c(NCCCNc3cc(Cl)nc(Cl)n3)ccnc2c1,50.0
CHEMBL3819555,Clc1ccc2c(NCCNc3ccnc(N4CCCCC4)n3)ccnc2c1,50.0
CHEMBL3819394,CN1CCN(c2nccc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3819650,CCN1CCN(c2nccc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3818712,Clc1ccc2c(NCCNc3cc(Cl)nc(N4CCOCC4)n3)ccnc2c1,50.0
CHEMBL3818556,Clc1ccc2c(NCCNc3cc(Cl)nc(N4CCCCC4)n3)ccnc2c1,50.0
CHEMBL3818330,CN1CCN(c2nc(Cl)cc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3819340,CCN1CCN(c2nc(Cl)cc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3818968,CN1CCN(c2nccc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3818318,CCN1CCN(c2nccc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3817996,Clc1ccc2c(NCCCNc3cc(Cl)nc(N4CCOCC4)n3)ccnc2c1,50.0
CHEMBL3819580,Clc1ccc2c(NCCCNc3cc(Cl)nc(N4CCCCC4)n3)ccnc2c1,50.0
CHEMBL3819192,CN1CCN(c2nc(Cl)cc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3819583,CCN1CCN(c2nc(Cl)cc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,50.0
CHEMBL3818006,Cc1cc(N2CCCCC2)nc(NCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819258,Cc1cc(N2CCCCC2)nc(NCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819149,Cc1cc(N2CCCCC2)nc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819560,Cc1cc(N2CCCCC2)nc(NCCCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819589,Cc1cc(N2CCN(C)CC2)nc(NCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819241,Cc1cc(N2CCN(C)CC2)nc(NCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819435,Cc1cc(N2CCN(C)CC2)nc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3817973,Cc1cc(N2CCN(C)CC2)nc(NCCCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3818954,Cc1cc(N2CCOCC2)nc(NCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3819162,Cc1cc(N2CCOCC2)nc(NCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3818952,Cc1cc(N2CCOCC2)nc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3817993,Cc1cc(N2CCOCC2)nc(NCCCCCCNc2ccnc3cc(Cl)ccc23)n1,16.0
CHEMBL3818842,CCN1CCN(c2cc(C)nc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3819572,CCN1CCN(c2cc(C)nc(NCCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3818684,Clc1ccc2c(NCCNc3nc(Cl)cc(Cl)n3)ccnc2c1,16.0
CHEMBL3819493,Clc1ccc2c(NCCCNc3nc(Cl)cc(Cl)n3)ccnc2c1,16.0
CHEMBL3819026,Clc1ccc2c(NCCNc3nccc(N4CCOCC4)n3)ccnc2c1,16.0
CHEMBL3819043,Clc1ccc2c(NCCNc3nccc(N4CCCCC4)n3)ccnc2c1,16.0
CHEMBL3818538,CN1CCN(c2ccnc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3819321,CCN1CCN(c2ccnc(NCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3819379,CN1CCN(c2ccnc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3819008,CCN1CCN(c2ccnc(NCCCNc3ccnc4cc(Cl)ccc34)n2)CC1,16.0
CHEMBL3818858,OCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818103,OCCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818190,OCCCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3817994,OCCCCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819242,OCCCCCCNc1nccc(NCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819257,OCCNc1nccc(NCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818306,OCCCNc1nccc(NCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819562,OCCCCNc1nccc(NCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819413,OCCCCCNc1nccc(NCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818870,OCCCCCCNc1nccc(NCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818839,OCCNc1nccc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819147,OCCCNc1nccc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818317,OCCCCNc1nccc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818376,OCCCCCNc1nccc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3819177,OCCCCCCNc1nccc(NCCCCNc2ccnc3cc(Cl)ccc23)n1,50.0
CHEMBL3818795,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCO)n1,50.0
CHEMBL3818252,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCCO)n1,50.0
CHEMBL3819282,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCO)n1,50.0
CHEMBL3818559,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCO)n1,50.0
CHEMBL3819137,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCCO)n1,50.0
CHEMBL3818983,Cc1cc(NCCCNc2ccnc3cc(Cl)ccc23)nc(NCCO)n1,50.0
CHEMBL3818417,Cc1cc(NCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCO)n1,50.0
CHEMBL3818580,Cc1cc(NCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCO)n1,50.0
CHEMBL3818494,Cc1cc(NCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCO)n1,50.0
CHEMBL3819056,Cc1cc(NCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCCO)n1,50.0
CHEMBL3817998,Cc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(NCCO)n1,50.0
CHEMBL3818325,Cc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCO)n1,50.0
CHEMBL3819566,Cc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCO)n1,50.0
CHEMBL3819107,Cc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCO)n1,50.0
CHEMBL3818943,Cc1cc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCCO)n1,50.0
CHEMBL3818632,OCCNc1nccc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)n1,130.0
CHEMBL3818680,OCCCNc1nccc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)n1,130.0
CHEMBL3819084,Clc1ccc2c(N3CCN(c4ccnc(Nc5ccccc5)n4)CC3)ccnc2c1,130.0
CHEMBL3818133,Fc1ccc(Nc2nccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3818065,Clc1ccc(Nc2nccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3819271,Clc1ccc2c(N3CCN(c4ccnc(Nc5ccc(Br)cc5)n4)CC3)ccnc2c1,130.0
CHEMBL3819255,Cc1ccc(Nc2nccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3819022,COc1ccc(Nc2nccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3817937,COc1cc(Nc2nccc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc(OC)c1,130.0
CHEMBL3818864,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(Cl)n1,130.0
CHEMBL3818143,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N2CCOCC2)n1,130.0
CHEMBL3819205,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N2CCNCC2)n1,130.0
CHEMBL3818702,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N2CCCC2)n1,130.0
CHEMBL3819537,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(NC2CCCCC2)n1,130.0
CHEMBL3818780,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(NCCO)n1,130.0
CHEMBL3818575,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(NCCCO)n1,130.0
CHEMBL3818818,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(Nc2ccccc2)n1,130.0
CHEMBL3818848,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(Nc2ccc(F)cc2)n1,130.0
CHEMBL3819482,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(Nc2ccc(Cl)cc2)n1,130.0
CHEMBL3818749,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(Nc2ccc(Br)cc2)n1,130.0
CHEMBL3819265,Cc1ccc(Nc2nc(C)cc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3819649,COc1ccc(Nc2nc(C)cc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,130.0
CHEMBL3818513,COc1cc(Nc2nc(C)cc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc(OC)c1,130.0
CHEMBL2041766,Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,900.0
CHEMBL3827168,CCOC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccccc1,6520.0
CHEMBL3828424,CCOC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(C)cc1,3460.0
CHEMBL3828372,CCOC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(F)cc1,4120.0
CHEMBL3827843,CCOC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(Cl)cc1,3600.0
CHEMBL3827380,CCOC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(OC)cc1,9300.0
CHEMBL3827197,N#Cc1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccccc1,4200.0
CHEMBL3827949,Cc1ccc(S(=O)(=O)NCCCCNc2c(C#N)cnc3c2cnn3-c2ccccc2)cc1,3600.0
CHEMBL3828128,N#Cc1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(F)cc1,9300.0
CHEMBL3828030,N#Cc1cnc2c(cnn2-c2ccccc2)c1NCCCCNS(=O)(=O)c1ccc(Cl)cc1,7500.0
CHEMBL3827030,COc1ccc(S(=O)(=O)NCCCCNc2c(C#N)cnc3c2cnn3-c2ccccc2)cc1,5000.0
CHEMBL3827518,COC(=O)c1cnc2c(cnn2-c2ccccc2)c1NCCCCN,2100.0
CHEMBL3827146,N#Cc1cnc2c(cnn2-c2ccccc2)c1NCCCCN,5000.0
CHEMBL3828604,Cc1cc(Nc2ccc3ccccc3c2)n2nc(C(F)(F)F)nc2n1,23.0
CHEMBL3827663,O=Cc1cn(-c2ccnc3cc(Cl)ccc23)nn1,1400.0
CHEMBL535295,CCC(NC(=O)c1ccccc1NC(=O)c1ccc(C)cc1)C(=O)OC,160.0
CHEMBL529986,CC(C)(C)c1cc(C(=O)Nc2cccnc2)cc(C(=O)Nc2cccnc2)c1,900.0
CHEMBL2375614,c1ccc(-c2cc(N3CCCCC3)c3ccccc3n2)nc1,2000.0
CHEMBL586583,O=C(Nc1cccc(-c2ccc(NCCCN3CCCC3)nc2)c1)c1ccccc1,850.0
CHEMBL545853,CN1CCC(NCc2cccc(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)c2)CC1,820.0
CHEMBL598494,COc1cncc(-c2cncc(N3CCN(c4ccncc4)CC3)n2)c1,100.0
CHEMBL587398,CNC(=O)C1Cc2c([nH]c3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,860.0
CHEMBL580794,CCCS(=O)(=O)N1CCC(CO)(Cc2ccccc2C(F)(F)F)CC1,1090.0
CHEMBL3637872,c1csc(-c2cnc3sc(NCC4CCOCC4)nn23)c1,1370.0
CHEMBL3637873,FC(F)(F)c1cccc(-c2nc3c(NCc4ccncc4)nccc3[nH]2)c1,510.0
CHEMBL531326,N#Cc1ccc(-c2cnc(N)c(-c3ccc(C(N)=O)cc3)n2)cc1,90.0
CHEMBL587610,OCc1ccc(-c2cncc(Nc3cccc(Cl)c3)c2)cc1,30.0
CHEMBL3637874,CN1CCN(c2nccc3nc(-c4ccc(F)c(F)c4)[nH]c23)CC1,1130.0
CHEMBL3637875,CN1CCN(c2nccc3[nH]c(-c4cccc(F)c4)cc23)CC1,1460.0
CHEMBL3637876,COc1cccc(-c2cc3c(Nc4cccnc4)nccc3[nH]2)c1,1280.0
CHEMBL3637899,CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,300.0
CHEMBL3637888,Cc1ccc(-c2cc(C(=O)Nc3cccnc3)c3cc(Br)ccc3n2)cc1,100.0
CHEMBL3637889,O=C(NCCN1CCCC1)c1cc(NCCN2CCOCC2)nc2ccc(Cl)cc12,100.0
CHEMBL3637890,O=C(NCCN1CCCC1)c1cc(NCCCCN2CCC(F)(F)CC2)nc2ccc(Cl)cc12,10.0
CHEMBL530228,NS(=O)(=O)c1cncc(-c2ccc3nccc(-c4cn[nH]c4)c3n2)c1,600.0
CHEMBL602226,CCCNC(=O)N1CCC2(CC1)CC(=O)c1cc(C)ccc1O2,2060.0
CHEMBL529716,CC(C)(C)c1cc(C(=O)N2CCN(c3nccnc3C#N)CC2)n(Cc2ccccc2)n1,600.0
CHEMBL536678,CC(C)(C)CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,800.0
CHEMBL529152,Nc1nccc2ccc(Oc3ccncc3)cc12,230.0
CHEMBL3637877,C[C@H](C(N)=O)N1CCCC[C@H]1c1ccc(OCc2cccc(F)c2)cc1,2000.0
CHEMBL531591,CN(C)CCNC(=O)N1CCCN(c2ncnc3cc(-c4ccccc4)sc23)CC1,1580.0
CHEMBL532369,OCCc1ccc(Nc2nccc(-c3nnc4ccccn34)n2)cc1,1080.0
CHEMBL533421,Cc1ccc(S(=O)(=O)n2cc(-c3ccnc(N)c3)c3cc(Br)cnc32)cc1,630.0
CHEMBL537372,COc1ccc(-c2cnc3ccc(N4CCCC4)nn23)cc1OC,700.0
CHEMBL3637842,O=C1COCc2ccc(Br)cc2N1Cc1ccc(C(F)(F)F)cc1,960.0
CHEMBL528061,O=C(NCCc1ccccc1)c1cc(-c2cccnc2)cnc1NCC1CC1,1290.0
CHEMBL580352,O=C(Nc1ccc(N2CCNCC2)nc1)c1oc(-c2ccccc2)nc1C(F)(F)F,1220.0
CHEMBL580443,NS(=O)(=O)c1cccc(-c2ccc3ncc(N4CCOCC4)nc3c2)c1,1500.0
CHEMBL586872,CN(C(=O)c1cc2c(-c3cncnc3)cccc2[nH]1)c1ccccc1,720.0
CHEMBL600894,COc1cccc2c(C)nc(N=C(N)N)nc12,1060.0
CHEMBL581767,Cc1c[nH]c(CCNC(=O)c2cc(-c3ccc(Cl)cc3)cs2)n1,810.0
CHEMBL578464,O=C1N(Cc2cc3ccccc3s2)CC2CN(Cc3ccccc3)CCN12,1160.0
CHEMBL546977,CS(=O)(=O)c1cccc(-c2cnc3[nH]cc(-c4ccc(CCC(=O)O)cc4)c3c2)c1,500.0
CHEMBL524204,CCn1ncc2c(NC3CCOCC3)c(CNC(=O)c3ccnn3C)c(C)nc21,280.0
CHEMBL528507,Nc1ncc(-c2cn[nH]c2)cc1-c1nc2cc(Cl)cnc2[nH]1,400.0
CHEMBL534391,CCN(CC)CCCN1CCN(C(=O)c2cccc(-c3noc(C(F)(F)F)n3)c2)CC1,190.0
CHEMBL588781,O=C(Nc1ccnc(-c2cccnc2)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1050.0
CHEMBL587161,CC(=O)Nc1ccc(NC(=O)c2cc(-c3cc(Cl)ccc3O)n[nH]2)cc1,350.0
CHEMBL529610,Cc1ccc2[nH]c3c(NCCN(C)C)ncnc3c2c1,790.0
CHEMBL267274,Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N3CCCC3=O)cc2)cc1,480.0
CHEMBL587715,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc3nc(C)sc3c2)c1,500.0
CHEMBL526214,COc1ccc(C2CC(c3cccs3)=NN2C(=O)c2ccco2)cc1OC,300.0
CHEMBL535286,Cc1ccc2cc(C3NC(=O)c4ccccc4N3)c(Cl)nc2c1,1660.0
CHEMBL587139,Cc1noc(C)c1C(=O)N1CCCC(c2[nH]c3c(C)cccc3c2-c2ccncc2)C1,940.0
CHEMBL532350,CNC(=O)c1cc(S(=O)(=O)N2CCN(c3ccccn3)CC2)cs1,1110.0
CHEMBL3637879,CC(C)c1ncc(-c2ccncc2)c([C@H]2CC[C@H](CNC(=O)c3cccnc3)CC2)n1,840.0
CHEMBL598495,Nc1ccc(C(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,1550.0
CHEMBL530887,Cc1ccc2c(c1C)NC(=O)C21NN=C(c2ccccc2)S1,1130.0
CHEMBL546400,CC1CC1C(=O)NC1CCN(CC2(c3ccccc3)CCCCC2)CC1,580.0
CHEMBL139814,CN(C)c1cc(NC(=O)Nc2ccccc2)c2ccccc2n1,600.0
CHEMBL596639,COc1cc2ncnc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,620.0
CHEMBL1197790,O=C1Nc2ccc(Br)cc2C12NCCc1c2[nH]c2ccccc12,510.0
CHEMBL546398,CCOc1ccc(-c2nc(NC(=O)CS(=O)(=O)c3ccccc3)sc2C)cc1,660.0
CHEMBL586311,O=C(NC1CC1)c1ccc(N2CCOc3ccc(Cl)cc32)s1,1030.0
CHEMBL586383,Cc1nnc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2C)o1,710.0
CHEMBL582027,Cc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2)no1,820.0
CHEMBL532242,COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1cnn(-c2ccccc2)n1,240.0
CHEMBL531497,Cc1cc2ccccc2n1CC(=O)N1CC(C(=O)N2CCCCC2)Oc2ccccc21,1080.0
CHEMBL586864,COc1ccccc1C(C)NCC(=O)Nc1cc(C(F)(F)F)ccc1Cl,1380.0
CHEMBL1404608,CCOc1ccccc1NC(C)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,420.0
CHEMBL535002,CC(C)NCC(=O)Nc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,350.0
CHEMBL604099,Cc1ccc(NC(=O)c2nc[nH]c2C(=O)Nc2nc3ccccc3[nH]2)c(C)c1,360.0
CHEMBL1552197,Cc1cccc(NC(=O)c2cc(S(=O)(=O)N(C)c3ccc(F)cc3)ccc2Cl)n1,1580.0
CHEMBL581971,O=C(NC1CC1)c1ccc(N2CCC(Cc3ccccc3)CC2)nc1,1330.0
CHEMBL525292,CC(C)C(C(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccc(Cl)cc1,930.0
CHEMBL579902,CC(C(=O)N1CCCC1)N1CCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1,900.0
CHEMBL582507,O=C(Nc1cnc2ccccc2c1)c1cccc(-n2cnnn2)c1,540.0
CHEMBL611077,O=S(=O)(c1ccc(Cl)cc1)N1CCN(C(=S)NCc2ccco2)CC1,1200.0
CHEMBL581128,COc1ccccc1CNC(=O)c1cc(C2CC2)nc2c1cnn2C(C)C,940.0
CHEMBL546835,Cc1ccc(NC(=O)c2cc(S(=O)(=O)NC(C)(C)C)ccc2C)nc1,930.0
CHEMBL548417,CC(C)C(NC(=O)Cc1cccc2ccccc12)C(=O)Nc1cccc(C#N)c1,960.0
CHEMBL524742,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(-c4ccccc4)n[nH]3)CC2)cc1,1040.0
CHEMBL597856,O=C(C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1)N1CCCCC1,2000.0
CHEMBL602219,Cc1cc(C(=O)Nc2cnn(Cc3ccc(Cl)cc3Cl)c2)no1,1880.0
CHEMBL534395,Cc1cc(Nc2ccncc2)n2nc(C)c(-c3ccccc3Cl)c2n1,630.0
CHEMBL1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,2000.0
CHEMBL534797,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,780.0
CHEMBL525702,COc1cccc(CC(=O)N2CCC(n3c(C)nc4ccc(F)cc43)CC2)c1,240.0
CHEMBL524601,O=C(Nc1cccc(Cl)c1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,830.0
CHEMBL3637880,O=C(c1ccc(NCCO)cc1)C1C[C@H]1c1ccc(Cl)cc1,660.0
CHEMBL531095,O=C(NC1CCN(c2ccnc3ccccc23)C1)c1cccc(C(F)(F)F)c1,710.0
CHEMBL567341,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(C#N)nc21,900.0
CHEMBL536806,Nc1nccc2ccc(-c3ccc4nccn4c3)cc12,160.0
CHEMBL529068,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccnc(N)n2)[nH]1,410.0
CHEMBL536144,COc1ccc(-c2cnc3ccc(NCc4ccc(S(N)(=O)=O)cc4)nn23)cn1,490.0
CHEMBL3637881,CN1CCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc6nn[nH]c6c5)ccnc4c3)cc2)CC1,420.0
CHEMBL545949,Cc1cccc(C(=O)Nc2ccnc(N(C)C3CCN(CC(C)C)CC3)c2)c1,2100.0
CHEMBL582371,Cc1nc(-c2cccc(NCc3ccccc3)c2)[nH]c1C,1940.0
CHEMBL526813,O=C(Nc1ccccc1)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)s1,570.0
CHEMBL600161,COc1ccc(CN2CCOc3ccc(C(C)(O)CN(C)C)cc3C2)cc1C,2000.0
CHEMBL1324287,CC1(C)Cc2c(c(N3CCOCC3)nc3snc(Br)c23)CO1,290.0
CHEMBL3637882,CCc1ccc(C(NCc2nc(N)nc(N(C)C)n2)C(C)C)cc1,2000.0
CHEMBL1588046,Cc1cc(C)nc(-n2nc(C)cc2Nc2ccccc2)n1,2000.0
CHEMBL3637883,Cc1ccc(-c2nc(CN(Cc3ccccn3)C(C)C)cs2)o1,2000.0
CHEMBL3637884,O=C(Nc1nc(-c2ccccn2)cs1)C1CC1c1ccccc1F,2000.0
CHEMBL3637885,CCCn1c(NC(=O)c2ccc3ccccc3n2)nc2ccccc21,2000.0
CHEMBL3637886,CCNC(=O)C(C)Nc1nc(-c2cccnc2)nc2sc(C)c(C)c12,2000.0
CHEMBL3637887,CNC(=O)CNc1nc(-c2ccccn2)nc2scc(-c3ccccc3)c12,2000.0
CHEMBL2172226,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ccnc2n1,380.0
CHEMBL601970,Cc1cc(Cl)c(S(=O)(=O)N2CCCC2)cc1OCC(=O)NC1CCCCC1,300.0
CHEMBL526418,Cc1cc(NC(=O)c2ccc(S(=O)(=O)N(Cc3ccccc3)C(C)C)cc2)no1,980.0
CHEMBL597266,COc1cc(OC)cc(C(=O)NCC2Cc3cc(Cl)cc(-c4ccncc4)c3O2)c1,580.0
CHEMBL599305,Cc1cc(C)n(-c2ccc(NC(=O)C3CCN(Cc4cnc(C)s4)CC3)cc2)n1,780.0
CHEMBL585651,O=C(NC1CC1)c1ccc(CSCc2ccccc2Cl)o1,1420.0
CHEMBL527297,COc1ccc(CCN2CCC(NCc3cccc(N(C)C)c3)CC2)cc1,1200.0
CHEMBL580702,FC(F)(F)c1cnc(Sc2nnc(-c3ccncc3)o2)c(Cl)c1,270.0
CHEMBL586794,CCOc1ccccc1C(=O)Nc1cccc(-c2nc3ncccn3c2C)c1,1270.0
CHEMBL528922,Cc1nn(C)cc1C(C)Nc1nncc(-c2ccc(C(F)(F)F)cc2)n1,120.0
CHEMBL580816,CC1CCCN(C(=O)C(C)Nc2cc(Cl)ccc2N2CCOCC2)C1,520.0
CHEMBL525112,COc1ccc(-c2cncc3ccc(C(=O)NCCCn4ccnc4)nc23)cc1,1080.0
CHEMBL230001,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,50.0
CHEMBL3637891,Nc1ncc(Br)cc1-c1nc2cc(Cl)cnc2[nH]1,1500.0
CHEMBL530160,c1ccc2c(c1)CN(CC1CC1)CC1(CCN(Cc3c[nH]c4cnccc34)CC1)O2,610.0
CHEMBL601337,CCc1cc(=O)n(C)c(SC(C)C(=O)Nc2ccc(F)cc2)n1,1970.0
CHEMBL546607,Cc1cc(NCC(C)C)c2[nH]nc(-c3ccccc3)c2n1,1400.0
CHEMBL227120,CN(C)c1ccc(NC(=O)NCCCCCCC(=O)NO)cc1,60.0
CHEMBL4062149,CN(C)c1nc(Cl)nc2c1ncn2CCNc1ccnc2cc(Cl)ccc12,254.0
